key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
09:39.0,5.3,2009-04-27 18:09:39 UTC,-73.959708,40.776554,-73.960602,40.763219,2
57:46.0,6,2015-02-12 18:57:46 UTC,-73.98246002,40.76688766,-73.97116089,40.76443481,1
31:00.0,17.7,2009-08-24 10:31:00 UTC,-73.993632,40.753985,-73.992533,40.753067,1
24:00.0,5.7,2010-03-16 15:24:00 UTC,-73.968885,40.764325,-73.959458,40.77699,1
27:00.0,6.1,2010-07-20 22:27:00 UTC,-73.949322,40.776913,-73.96429,40.774637,1
15:00.0,23.5,2014-01-12 04:15:00 UTC,-73.957907,40.7178,-73.965355,40.790745,6
16:45.0,16.5,2015-01-31 12:16:45 UTC,-73.96525574,40.80357742,-73.99354553,40.7569809,1
23:28.0,5.3,2011-02-17 21:23:28 UTC,-73.989919,40.751763,-74.002736,40.760627,1
20:42.0,18,2012-11-03 01:20:42 UTC,-73.991728,40.750738,-73.947287,40.765033,1
26:00.0,12.5,2013-01-01 03:26:00 UTC,-73.989762,40.72965,-73.95279,40.772132,3
55:00.0,57.33,2014-07-10 11:55:00 UTC,-73.986467,40.750427,-73.787225,40.647497,2
43:00.0,16,2014-12-08 02:43:00 UTC,-73.989785,40.75691,-73.937802,40.809717,1
56:07.0,11,2015-02-01 17:56:07 UTC,-74.01280212,40.70264435,-73.97990417,40.71768188,1
09:44.0,4.1,2010-07-18 12:09:44 UTC,-73.970273,40.799272,-73.971462,40.792913,1
11:00.0,6.5,2011-05-24 20:11:00 UTC,-73.949283,40.777715,-73.958318,40.768613,2
06:01.0,10,2013-06-26 21:06:01 UTC,0,0,0,0,1
12:00.0,11,2013-10-11 21:12:00 UTC,-73.968157,40.76244,-73.993222,40.736422,6
43:00.0,9.5,2013-11-16 19:43:00 UTC,0,0,0,0,1
36:00.0,12,2014-01-07 16:36:00 UTC,-73.981177,40.78155,-73.981528,40.769392,1
59:00.0,7.7,2012-01-04 20:59:00 UTC,-73.97675,40.756337,-73.97452,40.77819,1
42:58.0,7.7,2010-10-04 23:42:58 UTC,-73.967046,40.752828,-73.958998,40.781068,1
32:17.0,10.9,2011-06-01 08:32:17 UTC,-73.976382,40.751525,-73.975073,40.758535,1
40:37.0,52,2012-12-21 08:40:37 UTC,-73.985436,40.731355,-73.790442,40.643985,1
40:05.0,12,2013-02-17 11:40:05 UTC,-73.982946,40.726909,-73.95972,40.717982,1
03:37.0,4,2013-04-29 09:03:37 UTC,-73.974832,40.75575,-73.968455,40.759003,1
42:00.0,3.5,2014-06-25 22:42:00 UTC,-73.975257,40.762177,-73.979687,40.763325,1
24:38.0,8.5,2009-04-29 19:24:38 UTC,-73.979095,40.752329,-73.95108,40.771647,1
05:00.0,6.1,2010-10-05 09:05:00 UTC,-73.912322,40.745952,-73.936852,40.748575,1
21:24.0,8.5,2011-05-21 11:21:24 UTC,-73.965063,40.755878,-73.988249,40.743499,1
27:41.0,13.7,2012-06-12 21:27:41 UTC,-73.969826,40.763455,-73.940888,40.718458,1
18:00.0,6.9,2012-07-21 13:18:00 UTC,-73.994802,40.72584,-73.98521,40.747633,1
53:34.0,5.5,2015-02-26 18:53:34 UTC,-73.97245789,40.75993729,-73.9631958,40.7576561,3
33:21.0,7.7,2009-07-31 12:33:21 UTC,-74.012749,40.702195,-74.01512,40.711604,1
27:00.0,4.1,2010-04-24 10:27:00 UTC,-73.983552,40.76762,-73.985075,40.761693,1
43:29.0,4.5,2014-06-11 07:43:29 UTC,0,0,0,0,1
27:00.0,6.5,2009-03-10 19:27:00 UTC,-73.975937,40.750088,-73.962327,40.766758,1
52:00.0,10.9,2009-05-08 07:52:00 UTC,-73.931253,40.765805,-73.958105,40.764713,1
38:51.0,5.7,2011-05-25 14:38:51 UTC,-73.992531,40.750818,-74.003776,40.750087,1
38:26.0,4.5,2012-09-07 09:38:26 UTC,-73.99067,40.741529,-73.984654,40.740219,1
28:00.0,4.5,2012-10-20 23:28:00 UTC,-73.982383,40.768595,-73.979955,40.763422,1
04:10.0,7.3,2009-01-28 08:04:10 UTC,0,0,0,0,1
14:41.0,9.3,2011-09-11 11:14:41 UTC,-73.988515,40.718699,-73.992233,40.697264,1
14:11.0,10.9,2010-08-24 20:14:11 UTC,-73.992315,40.759093,-73.96361,40.794426,1
48:00.0,6.5,2010-11-22 16:48:00 UTC,-73.96861,40.76141,-73.96135,40.769172,5
30:24.0,11.3,2011-09-14 05:30:24 UTC,-73.972691,40.793761,-74.003503,40.740061,1
28:00.0,14,2014-02-27 15:28:00 UTC,-73.958402,40.784467,-73.987158,40.76594,5
28:34.0,8,2015-05-02 16:28:34 UTC,-73.9575882,40.77387619,-73.9375,40.80139542,1
19:50.0,18.9,2011-02-01 00:19:50 UTC,-73.980581,40.764943,-73.910197,40.773836,3
21:00.0,25,2012-11-17 04:21:00 UTC,-73.987527,40.728712,-73.957357,40.636875,1
17:00.0,5.5,2013-01-07 09:17:00 UTC,-73.965725,40.754467,-73.970222,40.761302,1
35:00.0,6.5,2014-05-04 08:35:00 UTC,-73.99096,40.755957,-73.983815,40.76155,1
35:00.0,7.3,2009-11-11 02:35:00 UTC,-73.989817,40.729573,-73.983795,40.754987,5
52:18.0,6.1,2011-01-03 10:52:18 UTC,-73.979041,40.744554,-73.962014,40.759443,1
06:55.0,57.33,2013-12-11 11:06:55 UTC,-73.789512,40.647006,-73.966738,40.752917,2
06:00.0,13,2014-10-10 09:06:00 UTC,-74.00683,40.730217,-73.986362,40.751937,1
13:27.0,10,2014-12-13 08:13:27 UTC,-73.981338,40.78256,-73.962111,40.810284,1
17:59.0,9,2015-05-02 12:17:59 UTC,-73.96833801,40.76504135,-73.97914886,40.74625397,1
59:00.0,8.1,2009-06-03 20:59:00 UTC,-73.99304,40.742632,-73.983255,40.766723,1
37:00.0,9.5,2014-03-28 01:37:00 UTC,-74.00278,40.751377,-73.982967,40.735487,1
14:00.0,7.5,2014-08-24 12:14:00 UTC,-73.982237,40.742995,-73.99711,40.729022,1
31:38.0,4.9,2010-02-25 21:31:38 UTC,-73.953681,40.790578,-73.968183,40.794046,1
07:30.0,8.1,2010-08-07 06:07:30 UTC,-73.965385,40.761611,-73.99135,40.749571,1
50:00.0,4.1,2011-05-19 21:50:00 UTC,-73.998135,40.726108,-73.998843,40.734545,1
43:46.0,9,2013-06-23 20:43:46 UTC,-74.005702,40.740767,-73.98425,40.746765,4
33:02.0,11,2015-01-28 10:33:02 UTC,-73.96717834,40.76910019,-73.98019409,40.74523544,2
47:00.0,7,2012-12-31 14:47:00 UTC,-73.997887,40.72584,-73.982278,40.731857,1
07:30.0,5.5,2013-09-17 07:07:30 UTC,-74.00796,40.732743,-74.009905,40.721405,1
50:00.0,4.9,2009-04-02 21:50:00 UTC,-73.98632,40.762057,-73.978198,40.753608,3
49:00.0,6.5,2012-10-10 19:49:00 UTC,-73.98155,40.761167,-73.991078,40.749395,1
15:00.0,13,2013-02-05 11:15:00 UTC,-73.994667,40.727562,-73.99207,40.74899,6
43:00.0,6.9,2010-02-17 23:43:00 UTC,-73.987613,40.747912,-73.989592,40.729388,5
33:00.0,5.3,2010-03-28 03:33:00 UTC,-73.984912,40.736457,-73.984912,40.736457,2
22:00.0,7.3,2011-03-23 07:22:00 UTC,-73.987332,40.762495,-74.012757,40.77448,1
55:00.0,7.3,2012-02-04 03:55:00 UTC,-74.000375,40.730108,-74.00159,40.737227,5
34:34.0,4.5,2012-03-04 13:34:34 UTC,-73.978894,40.762602,-73.981295,40.765748,3
28:00.0,29.5,2013-01-31 18:28:00 UTC,-73.982842,40.721347,-73.870665,40.773947,1
19:11.0,9,2013-05-27 14:19:11 UTC,-73.998309,40.713723,-74.005817,40.74033,1
30:05.0,4.9,2010-07-30 12:30:05 UTC,-73.990209,40.75591,-73.979585,40.756809,1
21:35.0,6.5,2014-11-17 18:21:35 UTC,-73.965706,40.765423,-73.952986,40.782376,1
33:18.0,10.2,2009-03-28 03:33:18 UTC,-73.995218,40.719875,-74.002843,40.743925,1
23:00.0,8.5,2011-03-08 09:23:00 UTC,-73.974938,40.741987,-73.996345,40.725683,1
43:00.0,6.9,2011-03-25 20:43:00 UTC,-73.980112,40.75786,-73.97997,40.758143,1
01:14.0,7.3,2009-04-21 16:01:14 UTC,-73.993381,40.73991,-74.007321,40.726568,1
39:00.0,4.1,2010-04-07 09:39:00 UTC,-73.984533,40.755428,-73.988058,40.757407,2
57:24.0,5,2014-12-21 03:57:24 UTC,-73.996965,40.725653,-73.993893,40.732695,2
17:00.0,5.3,2011-12-08 08:17:00 UTC,-74.003738,40.748292,-73.990838,40.752135,5
17:28.0,13.5,2013-01-22 18:17:28 UTC,-73.985405,40.744482,-73.956925,40.767412,1
54:41.0,4,2013-06-18 14:54:41 UTC,-73.966152,40.762257,-73.960738,40.766589,1
02:00.0,10,2014-02-04 19:02:00 UTC,-73.96844,40.750662,-73.9519,40.777105,5
13:15.0,5,2014-03-11 14:13:15 UTC,-73.972279,40.762546,-73.962365,40.767294,1
59:48.0,23,2014-12-20 20:59:48 UTC,-73.962837,40.758082,-74.008048,40.738811,1
39:07.0,8.1,2011-01-08 09:39:07 UTC,-74.003287,40.744115,-74.008915,40.713563,2
01:12.0,9.5,2013-01-17 09:01:12 UTC,-73.989968,40.757147,-73.983073,40.763431,1
40:18.0,6.5,2012-01-20 06:40:18 UTC,-73.955354,40.782927,-73.975851,40.765688,1
22:08.0,2.9,2010-11-17 13:22:08 UTC,-73.893763,40.773031,-73.893456,40.770461,1
18:00.0,12.5,2011-07-01 20:18:00 UTC,-73.921807,40.81969,-73.939053,40.825292,1
00:08.0,7,2015-02-03 22:00:08 UTC,-73.98072052,40.76441574,-73.97852325,40.77561569,1
53:00.0,20.1,2010-01-24 01:53:00 UTC,-73.98465,40.736468,-73.947933,40.822947,1
43:00.0,6.5,2010-04-22 08:43:00 UTC,-73.955947,40.768662,-73.970148,40.763913,5
39:00.0,9.7,2011-03-08 17:39:00 UTC,-73.963025,40.774247,-73.970907,40.748342,1
38:00.0,7,2012-10-16 04:38:00 UTC,-73.96918,40.790697,-73.985027,40.779485,5
20:00.0,5.3,2009-08-18 02:20:00 UTC,-73.950787,40.794535,-73.938823,40.80821,1
48:56.0,8.5,2010-03-08 07:48:56 UTC,-74.003912,40.707909,-73.980876,40.720993,1
10:00.0,13.7,2011-05-06 11:10:00 UTC,-73.985455,40.718058,-73.990868,40.74562,1
50:00.0,7,2014-12-03 17:50:00 UTC,-73.958842,40.780592,-73.967045,40.788405,1
01:34.0,6.5,2009-05-05 21:01:34 UTC,-73.983449,40.764466,-73.984774,40.748148,1
05:00.0,9.7,2012-07-24 23:05:00 UTC,-73.96773,40.74909,-73.970558,40.782198,5
38:00.0,16,2014-01-04 22:38:00 UTC,-74.001327,40.736817,-73.973482,40.752545,5
05:28.0,8.9,2010-09-02 21:05:28 UTC,-74.005772,40.750769,-74.000056,40.729351,2
13:10.0,4.9,2011-07-07 18:13:10 UTC,-73.985714,40.747282,-73.984935,40.736505,1
27:00.0,7,2014-12-21 04:27:00 UTC,-73.99372,40.72912,-73.98206,40.74186,1
55:15.0,18.5,2011-11-20 12:55:15 UTC,-73.8624,40.7689,-73.8094,40.7,1
51:00.0,14.5,2011-06-13 10:51:00 UTC,-73.965465,40.767805,-73.962747,40.810428,1
25:00.0,5.7,2011-11-02 23:25:00 UTC,-73.962473,40.79481,-73.949548,40.785213,1
32:40.0,3.7,2012-05-12 08:32:40 UTC,-73.962254,40.763042,-73.965986,40.768028,1
53:00.0,4.5,2012-06-25 19:53:00 UTC,-73.96862,40.820277,-73.972068,40.820792,1
43:41.0,5.3,2012-05-23 08:43:41 UTC,-74.015013,40.716457,-74.007707,40.714757,1
57:00.0,13,2013-02-15 08:57:00 UTC,-73.991577,40.749967,-73.969532,40.75761,1
24:46.0,4.1,2009-01-16 09:24:46 UTC,-73.990337,40.757461,-73.982659,40.766616,2
05:00.0,33.7,2009-10-25 16:05:00 UTC,-73.951365,40.778902,-73.981415,40.653092,5
21:00.0,11.7,2010-04-21 22:21:00 UTC,-73.995918,40.724848,-73.962048,40.773885,1
21:41.0,5.5,2012-11-30 09:21:41 UTC,-73.98695,40.738817,-73.998841,40.743722,1
08:31.0,6.5,2012-12-29 10:08:31 UTC,-73.980534,40.748189,-73.978777,40.762102,1
13:46.0,6.5,2010-05-06 07:13:46 UTC,-73.983636,40.760233,-73.980664,40.774069,1
27:00.0,8.5,2014-12-02 06:27:00 UTC,-73.97738,40.74669,-73.95422,40.77023,1
24:00.0,14.5,2010-07-31 22:24:00 UTC,-73.984455,40.759038,-74.011728,40.707793,2
59:28.0,5.7,2009-07-17 15:59:28 UTC,-73.980532,40.767601,-73.973108,40.761589,1
47:00.0,4.9,2011-06-03 09:47:00 UTC,-73.982615,40.747988,-73.988617,40.753137,1
59:57.0,6.1,2009-05-03 16:59:57 UTC,-73.995392,40.731718,-74.007266,40.742627,1
29:00.0,6.9,2009-10-29 11:29:00 UTC,-73.973703,40.763542,-73.984253,40.758603,5
49:00.0,17.3,2012-02-09 23:49:00 UTC,-73.924372,40.876747,-74.00852,40.744212,1
37:29.0,5.7,2009-12-29 22:37:29 UTC,-73.99769,40.725711,-73.98879,40.721923,1
56:00.0,8.1,2012-07-31 07:56:00 UTC,-73.97075,40.748777,-73.982657,40.760712,5
37:00.0,5,2012-09-07 11:37:00 UTC,-73.982428,40.777447,-73.974442,40.788507,5
35:25.0,18,2013-05-30 19:35:25 UTC,-73.975217,40.763605,-74.003655,40.718256,1
17:43.0,11,2015-02-25 14:17:43 UTC,-73.99095917,40.74554443,-73.97544861,40.74973679,1
30:49.0,12.5,2015-03-12 19:30:49 UTC,-73.9809494,40.78453064,-73.9781723,40.76078796,1
33:17.0,63,2009-10-08 16:33:17 UTC,-73.991938,40.755204,-74.17716,40.691129,1
51:00.0,22.27,2009-12-05 15:51:00 UTC,-73.885363,40.773163,-73.94402,40.81716,1
10:18.0,77.7,2009-05-13 14:10:18 UTC,-73.978178,40.762394,-74.183238,40.688004,2
30:21.0,4.5,2012-05-16 20:30:21 UTC,-73.999,40.739003,-73.996877,40.743675,1
14:31.0,19.5,2015-02-20 09:14:31 UTC,-74.0167923,40.70806122,-73.98612213,40.73994827,6
07:00.0,6.9,2010-02-19 07:07:00 UTC,-73.991145,40.750418,-73.97314,40.738358,1
17:00.0,5.3,2010-09-12 19:17:00 UTC,-73.957315,40.765455,-73.952493,40.771862,1
09:00.0,9.5,2013-01-23 17:09:00 UTC,-73.957392,40.770547,-73.974647,40.753902,6
06:25.0,13,2015-03-26 12:06:25 UTC,-73.9803772,40.75101471,-73.9546051,40.77059174,1
13:28.0,9.7,2010-11-28 03:13:28 UTC,-73.987087,40.733416,-73.95311,40.779894,3
07:10.0,12,2012-12-13 23:07:10 UTC,-73.966978,40.756473,-73.995583,40.723384,1
09:00.0,11,2013-02-07 11:09:00 UTC,-73.98187,40.766362,-73.984505,40.74993,1
49:03.0,7.5,2013-06-22 16:49:03 UTC,-73.922877,40.826708,-73.982631,40.755905,1
07:00.0,12,2014-05-20 11:07:00 UTC,-73.976375,40.775722,-73.961468,40.773977,1
51:51.0,7.5,2015-05-14 02:51:51 UTC,-74.00437927,40.74776459,-73.99390411,40.73276901,1
27:00.0,6.1,2009-01-16 14:27:00 UTC,-73.987673,40.747967,-73.975615,40.749118,1
48:42.0,14.1,2009-09-12 10:48:42 UTC,-73.990825,40.750827,-74.016338,40.705426,1
44:14.0,8,2015-06-17 12:44:14 UTC,-73.99057007,40.73992157,-74.00255585,40.72375488,4
36:00.0,21.7,2009-03-25 01:36:00 UTC,-73.952285,40.781298,-73.957885,40.7196,5
35:00.0,6.1,2010-05-07 14:35:00 UTC,-74.001018,40.741762,-74.008108,40.747958,1
25:00.0,8.1,2010-07-22 02:25:00 UTC,-73.972688,40.764083,-73.945132,40.792662,1
49:00.0,10,2014-07-09 22:49:00 UTC,-73.974007,40.764087,-73.960025,40.778947,2
18:16.0,8.9,2010-02-26 17:18:16 UTC,-73.957081,40.777972,-73.966521,40.803216,1
59:00.0,7.3,2011-01-04 19:59:00 UTC,-73.9858,40.757373,-73.998737,40.744615,1
18:00.0,5,2013-12-27 11:18:00 UTC,-73.975605,40.789477,-73.96869,40.791217,1
43:00.0,5.7,2010-04-23 00:43:00 UTC,-73.988818,40.734603,-73.997853,40.746072,1
29:54.0,10.5,2010-09-16 09:29:54 UTC,-74.006325,40.74046,-73.982718,40.762585,1
17:34.0,13.5,2015-02-23 09:17:34 UTC,-73.9777298,40.74874878,-73.95336151,40.76477814,2
17:10.0,39.5,2015-06-21 20:17:10 UTC,-73.86351013,40.76887512,-73.98150635,40.66290665,1
58:52.0,5.3,2012-06-05 07:58:52 UTC,-73.97929,40.747428,-73.984884,40.732455,1
58:34.0,8.5,2012-12-14 22:58:34 UTC,-74.004053,40.75084,-73.988133,40.764195,1
55:20.0,15,2013-08-09 19:55:20 UTC,-73.966478,40.770378,-74.003915,40.737442,1
34:00.0,8.1,2009-01-25 21:34:00 UTC,-73.949347,40.776913,-73.965958,40.790022,1
47:00.0,8.5,2012-07-19 20:47:00 UTC,-73.999648,40.733635,-73.973597,40.739015,1
11:00.0,8.5,2009-08-10 13:11:00 UTC,-73.989408,40.756947,-73.965353,40.75837,1
27:00.0,7.7,2011-05-21 20:27:00 UTC,-73.99355,40.721562,-73.981928,40.74056,4
06:00.0,8.5,2012-07-15 03:06:00 UTC,0,0,0,0,1
44:00.0,14,2012-09-23 22:44:00 UTC,-73.980777,40.780097,-73.984122,40.74028,6
45:56.0,4,2014-03-26 21:45:56 UTC,-73.966922,40.794033,-73.966875,40.788713,1
37:00.0,10.5,2014-04-13 00:37:00 UTC,-73.994097,40.726542,-74.008277,40.736212,1
22:00.0,10.1,2009-11-01 00:22:00 UTC,-73.982052,40.765572,-74.003045,40.744185,1
41:25.0,6.5,2010-11-02 06:41:25 UTC,-73.973074,40.749034,-73.992336,40.742821,1
05:27.0,13.3,2011-02-19 18:05:27 UTC,-73.986067,40.760657,-73.991298,40.732477,2
32:39.0,11.3,2012-06-29 19:32:39 UTC,-73.988659,40.759078,-73.977361,40.74922,1
49:00.0,9,2014-07-25 11:49:00 UTC,-74.010487,40.717452,-73.99718,40.736795,5
44:40.0,10,2015-02-14 18:44:40 UTC,-73.96529388,40.80026245,-73.94230652,40.82244492,2
32:52.0,6.9,2010-04-08 08:32:52 UTC,-73.953096,40.776819,-73.970976,40.751115,1
50:00.0,2.5,2010-08-03 08:50:00 UTC,-74.006678,40.732995,-74.006653,40.73298,1
36:00.0,12,2013-12-30 08:36:00 UTC,-73.962403,40.773097,-73.98735,40.738645,1
11:00.0,6.9,2010-07-08 08:11:00 UTC,-73.974788,40.718718,-73.987253,40.732422,5
44:00.0,4.5,2011-12-16 14:44:00 UTC,-73.953008,40.772065,-73.953837,40.779657,1
39:11.0,8.5,2012-05-22 18:39:11 UTC,-73.951864,40.773581,-73.975862,40.780457,1
59:32.0,13,2013-07-26 10:59:32 UTC,-73.954926,40.76554,-73.942248,40.794871,1
07:00.0,6.5,2010-09-15 18:07:00 UTC,-74.012363,40.71617,-74.177023,40.695168,5
02:18.0,6.9,2012-05-08 03:02:18 UTC,-73.980413,40.760078,-73.978827,40.740542,1
06:26.0,8.5,2013-02-26 22:06:26 UTC,-73.969957,40.752948,-73.981418,40.729043,1
43:20.0,4.5,2013-04-21 10:43:20 UTC,-73.987939,40.733564,-73.980185,40.74383,1
49:05.0,9.7,2011-01-02 11:49:05 UTC,-74.005336,40.725758,-73.984891,40.758479,2
34:00.0,11.5,2014-01-29 19:34:00 UTC,-73.97824,40.734267,-73.994787,40.72059,3
44:17.0,4.5,2012-06-28 21:44:17 UTC,-73.989106,40.742099,-73.98529,40.739059,1
33:18.0,5.7,2012-03-02 19:33:18 UTC,-73.961126,40.760719,-73.954932,40.778331,1
21:48.0,5.5,2013-02-08 00:21:48 UTC,-74.006758,40.735738,-74.005592,40.725648,2
58:00.0,13.5,2014-07-10 11:58:00 UTC,-73.99037,40.75152,-74.00126,40.71887,1
50:00.0,6.1,2009-10-09 03:50:00 UTC,-73.984292,40.745788,-73.965783,40.761225,1
41:00.0,29.8,2012-12-28 13:41:00 UTC,-73.968955,40.754355,-73.8706,40.773777,1
30:00.0,4.1,2009-10-09 17:30:00 UTC,-73.98129,40.768965,-73.983443,40.762247,3
31:38.0,11,2012-09-10 20:31:38 UTC,-73.985734,40.740714,-74.008188,40.737906,2
18:22.0,5.7,2010-02-20 20:18:22 UTC,-73.982239,40.768839,-73.988964,40.777184,1
29:59.0,8.5,2010-09-17 17:29:59 UTC,-73.973498,40.748975,-73.98316,40.750357,1
45:32.0,7.7,2011-10-19 19:45:32 UTC,-73.975355,40.749093,-73.983279,40.758726,1
59:00.0,10.1,2009-02-01 02:59:00 UTC,-73.923775,40.752462,-73.870848,40.751975,1
57:00.0,4.9,2009-06-14 14:57:00 UTC,-73.97596,40.780878,-73.988637,40.776907,1
19:56.0,12.5,2012-11-17 14:19:56 UTC,-73.985163,40.722744,-74.00646,40.740516,1
14:11.0,2.5,2012-08-21 14:14:11 UTC,-73.97654,40.758937,-73.976529,40.758999,1
15:00.0,7.5,2013-09-25 11:15:00 UTC,-73.99563,40.764582,-74.001862,40.752427,1
31:54.0,45,2009-06-29 12:31:54 UTC,-73.776293,40.645693,-73.776293,40.645693,2
13:00.0,13.7,2011-06-10 00:13:00 UTC,-74.004373,40.741528,-73.957277,40.712005,5
44:56.0,7.7,2011-06-18 09:44:56 UTC,-73.993855,40.75147,-73.97483,40.762067,1
47:00.0,10.5,2012-08-04 01:47:00 UTC,-74.002035,40.732565,-73.96688,40.753397,1
15:42.0,8,2013-04-11 23:15:42 UTC,-73.974682,40.754619,-73.998282,40.761073,1
43:23.0,5.3,2009-10-08 21:43:23 UTC,-73.989241,40.758275,-73.976464,40.763451,1
43:00.0,4.1,2011-09-25 03:43:00 UTC,-73.986682,40.747803,-73.986713,40.740623,1
52:00.0,57.33,2014-11-08 06:52:00 UTC,-73.77681,40.64588,-73.987897,40.75618,1
38:00.0,6.1,2009-05-18 08:38:00 UTC,-73.967773,40.7604,-73.951612,40.772675,2
25:27.0,10.1,2009-10-17 09:25:27 UTC,-73.980058,40.734989,-73.947838,40.778888,1
34:03.0,16.9,2009-12-23 10:34:03 UTC,-74.001629,40.735748,-73.960188,40.715578,1
34:00.0,8.5,2012-04-27 21:34:00 UTC,-73.983632,40.75741,-73.980382,40.750027,1
30:00.0,3.3,2009-01-16 19:30:00 UTC,-73.982697,40.745483,-73.976868,40.74346,1
46:42.0,31.85,2009-03-28 10:46:42 UTC,-73.870722,40.773769,-73.981969,40.766405,2
11:24.0,5.3,2009-09-27 09:11:24 UTC,-73.979108,40.749978,-73.990651,40.744148,1
53:07.0,8.1,2009-10-09 22:53:07 UTC,-73.98924,40.757373,-73.971504,40.754605,1
38:00.0,4.9,2010-01-22 20:38:00 UTC,-73.973207,40.753192,-73.96205,40.767663,3
19:30.0,5.7,2010-09-18 10:19:30 UTC,-73.973163,40.755803,-73.872052,40.774455,1
29:00.0,5.3,2012-04-23 21:29:00 UTC,-73.973628,40.743967,-73.98563,40.748727,1
20:23.0,4,2013-04-03 21:20:23 UTC,-73.98204,40.746276,-73.981412,40.741059,1
05:00.0,10,2013-05-16 15:05:00 UTC,-73.953255,40.788517,-73.9622,40.810757,1
03:00.0,5.3,2009-05-19 22:03:00 UTC,-73.994292,40.726735,-73.979767,40.73977,5
21:50.0,9.7,2011-01-05 09:21:50 UTC,-73.981893,40.732407,-73.971867,40.766484,1
34:00.0,20,2013-04-23 20:34:00 UTC,-73.95994,40.713927,-74.002982,40.749417,1
29:38.0,18.1,2009-01-11 11:29:38 UTC,-73.931122,40.765922,-74.00033,40.735428,1
19:07.0,5.7,2010-01-15 11:19:07 UTC,-74.011642,40.703365,-74.015817,40.715302,2
57:04.0,7.3,2010-09-18 19:57:04 UTC,-73.998548,40.745103,-73.992882,40.756037,1
13:35.0,14.5,2011-05-06 00:13:35 UTC,-73.982197,40.778226,-73.988514,40.722773,1
51:00.0,4.5,2011-07-22 05:51:00 UTC,-73.9755,40.7608,-73.9902,40.76,0
30:48.0,5.3,2012-02-02 14:30:48 UTC,-73.984365,40.780024,-73.979118,40.79112,1
20:00.0,9.5,2013-02-21 08:20:00 UTC,-73.966407,40.794682,-73.982262,40.771405,1
43:57.0,6.5,2014-05-23 17:43:57 UTC,-73.94573,40.78016,-73.953139,40.767789,1
49:36.0,69.7,2011-08-13 17:49:36 UTC,-73.7767,40.6454,-73.9059,40.9218,1
54:47.0,6,2013-04-21 04:54:47 UTC,-73.977307,40.752055,-73.986892,40.747875,1
35:42.0,5,2013-11-14 17:35:42 UTC,-73.969977,40.753152,-73.965054,40.755289,2
20:00.0,5.7,2011-06-03 02:20:00 UTC,-73.999393,40.727137,-73.997013,40.715757,5
25:03.0,16.5,2014-01-31 21:25:03 UTC,-73.992778,40.748644,-73.989299,40.716612,1
05:00.0,11.7,2009-08-22 14:05:00 UTC,-73.99672,40.715,-73.97865,40.758548,2
38:47.0,6.9,2011-07-18 08:38:47 UTC,-73.987318,40.749637,-73.990658,40.761384,3
41:00.0,9,2013-03-03 18:41:00 UTC,-73.989832,40.7192,-73.98285,40.722932,1
41:23.0,11.7,2010-02-22 06:41:23 UTC,-74.008966,40.713265,-73.970928,40.763419,1
38:54.0,5.5,2013-10-03 15:38:54 UTC,-74.002575,40.739582,-73.99033,40.737861,1
58:36.0,57.33,2015-03-01 16:58:36 UTC,-73.78412628,40.64862061,-73.98455811,40.75736618,2
07:00.0,7.3,2010-12-05 15:07:00 UTC,-74.000075,40.732817,-73.99034,40.75648,5
17:52.0,8,2014-11-09 20:17:52 UTC,-73.96778,40.75616,-73.986997,40.732334,1
03:00.0,7.3,2009-06-23 18:03:00 UTC,-73.996148,40.763962,-73.99165,40.749508,1
26:00.0,31.47,2010-06-21 18:26:00 UTC,-73.874493,40.773967,-73.978487,40.761473,1
31:00.0,5.5,2013-07-30 19:31:00 UTC,-73.99073,40.740322,-73.999582,40.7474,5
07:00.0,16.9,2010-04-16 16:07:00 UTC,-74.003015,40.70639,-73.987447,40.750138,2
14:00.0,4.5,2010-11-28 02:14:00 UTC,-73.987355,40.719787,-73.98108,40.729477,5
52:00.0,12.5,2014-02-10 22:52:00 UTC,-73.87451,40.774062,-73.911017,40.747177,5
03:20.0,18.5,2015-04-05 01:03:20 UTC,-73.98766327,40.71967316,-73.92060852,40.74509811,2
37:00.0,4.9,2010-08-20 19:37:00 UTC,-73.984428,40.768933,-73.986558,40.759308,1
09:00.0,15.3,2011-01-30 07:09:00 UTC,-73.998147,40.756505,-73.92028,40.740053,1
12:29.0,9.7,2011-04-03 00:12:29 UTC,-73.981414,40.752969,-73.993083,40.723108,1
23:03.0,28,2012-09-24 15:23:03 UTC,-73.863312,40.769981,-73.987464,40.720107,1
46:54.0,6.5,2014-03-18 21:46:54 UTC,-73.968767,40.76161,-73.954992,40.777367,1
49:40.0,3.3,2009-02-23 06:49:40 UTC,-73.960274,40.773106,-73.965761,40.769447,1
19:00.0,10.9,2009-03-06 07:19:00 UTC,-73.902808,40.741573,-73.924423,40.727398,1
24:14.0,9.7,2009-06-10 11:24:14 UTC,-73.975769,40.786741,-73.960099,40.771025,1
39:50.0,6.9,2009-10-23 11:39:50 UTC,-73.961572,40.774626,-73.963858,40.761687,1
58:51.0,15.7,2011-10-08 17:58:51 UTC,-73.99954,40.722055,-73.948715,40.77818,4
03:32.0,7,2013-10-18 12:03:32 UTC,-73.976386,40.751291,-73.984016,40.742628,1
